id_user,Cantidad_items,Dinero_gastado,recommend
76561198049785798,8,154.93,No hay reseñas.
76561198049787563,12,134.92000000000002,No hay reseñas.
76561198049791879,60,879.46,No hay reseñas.
76561198049792487,56,804.54,No hay reseñas.
76561198049795855,194,2559.44,No hay reseñas.
76561198049795984,4,25.97,No hay reseñas.
76561198049796309,80,1016.41,100.00 %
76561198049798238,17,382.83,No hay reseñas.
76561198049800444,10,17.92,No hay reseñas.
76561198049800808,41,92.95,No hay reseñas.
76561198049801034,9,9.99,No hay reseñas.
76561198049801734,15,354.89,No hay reseñas.
76561198049801990,14,74.95,No hay reseñas.
76561198049802098,7,189.96,No hay reseñas.
76561198049802586,12,134.91,No hay reseñas.
76561198049803238,53,809.54,No hay reseñas.
76561198049804964,62,664.65,No hay reseñas.
76561198049805089,1,4.99,No hay reseñas.
76561198049805620,31,392.74,0.00 %
76561198049807772,65,827.46,No hay reseñas.
76561198049809151,3,4.99,No hay reseñas.
76561198049810430,2,0.0,No hay reseñas.
76561198049813970,158,2325.64,100.00 %
76561198049816460,29,329.82,No hay reseñas.
76561198049833899,1,0.0,No hay reseñas.
76561198049835677,129,2226.56,No hay reseñas.
76561198049839551,49,628.56,No hay reseñas.
76561198049841930,27,324.82,No hay reseñas.
76561198049842567,24,282.81,No hay reseñas.
76561198049843263,8,79.97,No hay reseñas.
76561198049843437,77,950.42,No hay reseñas.
76561198049843701,42,520.65,No hay reseñas.
76561198049845244,35,439.8,No hay reseñas.
76561198049849107,37,537.71,No hay reseñas.
76561198049849616,8,74.93,No hay reseñas.
76561198049851547,55,1052.54,No hay reseñas.
76561198049852079,54,946.23,No hay reseñas.
76561198049856227,51,632.57,100.00 %
76561198049860228,106,609.63,No hay reseñas.
76561198049862105,3,59.97,No hay reseñas.
76561198049864872,13,79.95,No hay reseñas.
76561198049867810,108,895.77,No hay reseñas.
76561198049868012,97,1647.11,No hay reseñas.
76561198049868108,274,3475.35,100.00 %
76561198049882154,65,941.41,No hay reseñas.
76561198049901169,45,511.75,100.00 %
76561198049901839,7,19.98,No hay reseñas.
76561198049903301,1,19.99,No hay reseñas.
76561198049905151,1,9.99,No hay reseñas.
76561198049906793,18,300.82,No hay reseñas.
76561198049907875,7,144.94,No hay reseñas.
76561198049909092,20,154.9,No hay reseñas.
76561198049909695,61,719.58,No hay reseñas.
76561198049910018,7,39.98,No hay reseñas.
76561198049910471,39,724.4,No hay reseñas.
76561198049910881,13,147.87,No hay reseñas.
76561198049914517,63,934.24,100.00 %
76561198049915068,55,763.51,No hay reseñas.
76561198049915294,168,2298.61,No hay reseñas.
76561198049918192,1,19.99,No hay reseñas.
76561198049920234,243,3669.47,100.00 %
76561198049923478,1,19.99,No hay reseñas.
76561198049923824,62,828.49,No hay reseñas.
76561198049927042,111,1576.72,57.14 %
76561198049928090,6,174.91,No hay reseñas.
76561198049937609,376,4655.61,85.71 %
76561198049944063,3,59.99,No hay reseñas.
76561198049946995,124,2528.6,100.00 %
76561198049949627,14,69.97,No hay reseñas.
76561198049951543,110,1679.9,100.00 %
76561198049951905,32,534.67,100.00 %
76561198049951939,19,394.86,No hay reseñas.
76561198049952737,101,1808.8,No hay reseñas.
76561198049953557,33,354.79,100.00 %
76561198049953971,1,14.99,No hay reseñas.
76561198049955631,122,1211.05,100.00 %
76561198049955757,1,19.99,No hay reseñas.
76561198049955966,95,1202.21,No hay reseñas.
76561198049956089,44,501.69,No hay reseñas.
76561198049957147,127,1678.43,No hay reseñas.
76561198049957397,29,366.78,No hay reseñas.
76561198049957874,23,154.9,No hay reseñas.
76561198049959027,85,1096.05,100.00 %
76561198049959481,14,249.87,No hay reseñas.
76561198049962044,13,89.97,No hay reseñas.
76561198049963283,3,0.0,No hay reseñas.
76561198049965484,79,1207.26,No hay reseñas.
76561198049966210,124,1849.8799999999999,No hay reseñas.
76561198049966344,23,305.78,No hay reseñas.
76561198049966785,31,626.7099999999999,No hay reseñas.
76561198049968536,24,264.89,No hay reseñas.
76561198049969087,34,649.74,No hay reseñas.
76561198049969134,5,14.99,No hay reseñas.
76561198049969392,20,449.78000000000003,No hay reseñas.
76561198049969944,19,329.81,No hay reseñas.
76561198049970190,16,149.93,No hay reseñas.
76561198049974570,1,14.99,No hay reseñas.
76561198049976634,19,269.88,No hay reseñas.
76561198049993689,17,199.85999999999999,No hay reseñas.
76561198049997193,16,279.87,No hay reseñas.
76561198049998567,54,834.48,No hay reseñas.
76561198049999963,33,505.75,No hay reseñas.
76561198050002014,32,202.82,No hay reseñas.
76561198050002045,1,9.99,No hay reseñas.
76561198050007292,8,14.99,No hay reseñas.
76561198050009700,6,112.94,No hay reseñas.
76561198050010300,65,878.35,No hay reseñas.
76561198050010766,136,2017.78,No hay reseñas.
76561198050011140,15,79.94,No hay reseñas.
76561198050011724,1,19.99,No hay reseñas.
76561198050012972,27,448.75,No hay reseñas.
76561198050013124,50,316.82,No hay reseñas.
76561198050017520,51,930.53,No hay reseñas.
76561198050024882,30,464.75,No hay reseñas.
76561198050025662,4,44.97,No hay reseñas.
76561198050026278,15,154.9,100.00 %
76561198050030379,18,294.84,No hay reseñas.
76561198050037643,27,517.74,No hay reseñas.
76561198050039893,62,944.49,No hay reseñas.
76561198050040975,11,129.91,No hay reseñas.
76561198050042693,3,39.97,No hay reseñas.
76561198050042737,165,2037.05,No hay reseñas.
76561198050043059,9,189.91,No hay reseñas.
76561198050043257,57,667.64,No hay reseñas.
76561198050043913,4,49.97,No hay reseñas.
76561198050045403,44,593.69,100.00 %
76561198050046217,22,408.15999999999997,No hay reseñas.
76561198050048024,6,29.979999999999997,No hay reseñas.
76561198050050362,63,981.51,No hay reseñas.
76561198050051046,57,666.5699999999999,No hay reseñas.
76561198050051190,85,980.39,No hay reseñas.
76561198050053574,30,450.77,No hay reseñas.
76561198050055248,1,0.0,No hay reseñas.
76561198050055310,32,551.74,No hay reseñas.
76561198050055633,63,1053.3899999999999,No hay reseñas.
76561198050055765,31,165.84,No hay reseñas.
76561198050056860,45,593.39,No hay reseñas.
76561198050058130,35,380.55,No hay reseñas.
76561198050064136,19,214.88,100.00 %
76561198050090979,94,1403.01,0.00 %
76561198050092222,5,44.96,No hay reseñas.
76561198050093893,16,329.85,No hay reseñas.
76561198050096821,1,19.99,No hay reseñas.
76561198050097539,5,64.95,No hay reseñas.
76561198050099334,36,542.67,No hay reseñas.
76561198050100696,2,39.98,No hay reseñas.
76561198050100837,9,104.92999999999999,No hay reseñas.
76561198050103324,18,258.84,No hay reseñas.
76561198050110674,47,799.5699999999999,No hay reseñas.
76561198050113256,7,79.94,No hay reseñas.
76561198050114578,69,1056.41,No hay reseñas.
76561198050114816,14,53.96,No hay reseñas.
76561198050116324,13,169.87,No hay reseñas.
76561198050116532,86,684.5600000000001,100.00 %
76561198050116752,12,109.91999999999999,No hay reseñas.
76561198050122465,120,991.43,No hay reseñas.
76561198050124372,2,39.98,No hay reseñas.
76561198050135368,85,1612.07,No hay reseñas.
76561198050143930,25,223.85,No hay reseñas.
76561198050156029,5,169.95,No hay reseñas.
76561198050156481,56,389.7,No hay reseñas.
76561198050156527,20,264.84,No hay reseñas.
76561198050157362,3,59.97,No hay reseñas.
76561198050158753,41,739.62,100.00 %
76561198050159939,63,738.54,No hay reseñas.
76561198050163155,19,229.82999999999998,No hay reseñas.
76561198050165874,1,19.99,No hay reseñas.
76561198050167734,14,199.85,No hay reseñas.
76561198050169450,5,0.0,No hay reseñas.
76561198050172912,4,34.980000000000004,No hay reseñas.
76561198050173375,58,1010.47,No hay reseñas.
76561198050173572,163,2449.4,No hay reseñas.
76561198050173946,43,734.65,100.00 %
76561198050174490,92,982.43,No hay reseñas.
76561198050174888,50,980.55,No hay reseñas.
76561198050174957,302,4802.76,100.00 %
76561198050175400,55,664.6,100.00 %
76561198050176200,7,56.95,No hay reseñas.
76561198050176865,1,9.99,No hay reseñas.
76561198050177438,30,234.82,No hay reseñas.
76561198050177904,3,39.97,No hay reseñas.
76561198050180243,95,1358.24,No hay reseñas.
76561198050183548,21,414.79999999999995,No hay reseñas.
76561198050183758,40,664.73,No hay reseñas.
76561198050184954,29,252.85,No hay reseñas.
76561198050189176,39,301.78999999999996,No hay reseñas.
76561198050190128,22,99.94,No hay reseñas.
76561198050194348,7,0.0,No hay reseñas.
76561198050194452,17,149.94,No hay reseñas.
76561198050197186,20,399.83,100.00 %
76561198050200087,33,199.89,No hay reseñas.
76561198050200124,140,1311.28,No hay reseñas.
76561198050212982,46,690.65,No hay reseñas.
76561198050215561,43,551.63,No hay reseñas.
76561198050230913,5,69.96,No hay reseñas.
76561198050231399,96,902.28,100.00 %
76561198050232885,77,723.55,No hay reseñas.
76561198050232907,2,15.98,No hay reseñas.
76561198050234069,3,49.97,No hay reseñas.
76561198050235011,92,1233.18,No hay reseñas.
76561198050235459,20,223.82,No hay reseñas.
76561198050236128,7,19.99,No hay reseñas.
76561198050236149,9,122.92999999999999,No hay reseñas.
76561198050236419,41,489.76,50.00 %
76561198050236499,108,623.11,No hay reseñas.
76561198050236977,45,672.68,No hay reseñas.
76561198050237017,12,117.92,No hay reseñas.
76561198050237357,153,2234.2799999999997,No hay reseñas.
76561198050238243,34,130.88,No hay reseñas.
76561198050238854,29,354.84000000000003,No hay reseñas.
76561198050241194,20,244.81,No hay reseñas.
76561198050242155,12,157.89000000000001,100.00 %
76561198050242181,26,330.78,No hay reseñas.
76561198050243921,16,177.89999999999998,50.00 %
76561198050243948,54,803.51,No hay reseñas.
76561198050244586,95,1254.1399999999999,No hay reseñas.
76561198050245086,75,1096.36,No hay reseñas.
76561198050245362,41,264.84,No hay reseñas.
76561198050246852,115,1070.6299999999999,No hay reseñas.
76561198050247132,80,1120.3,No hay reseñas.
76561198050250639,110,989.9,No hay reseñas.
76561198050251472,26,454.78,100.00 %
76561198050253486,2,19.98,No hay reseñas.
76561198050256556,26,469.76,No hay reseñas.
76561198050263474,15,319.84999999999997,No hay reseñas.
76561198050266990,18,174.89,100.00 %
76561198050271217,40,647.64,33.33 %
76561198050280782,9,9.99,No hay reseñas.
76561198050288757,68,470.69,No hay reseñas.
76561198050289829,43,754.71,No hay reseñas.
76561198050298937,6,47.97,No hay reseñas.
76561198050299999,41,589.6999999999999,No hay reseñas.
76561198050301636,5,0.0,No hay reseñas.
76561198050302861,39,410.72999999999996,No hay reseñas.
76561198050303869,20,234.82999999999998,No hay reseñas.
76561198050306127,2,29.979999999999997,No hay reseñas.
76561198050306319,24,154.88,No hay reseñas.
76561198050306523,40,572.64,No hay reseñas.
76561198050311180,226,3703.69,No hay reseñas.
76561198050314258,32,571.68,No hay reseñas.
76561198050315162,87,1232.24,No hay reseñas.
76561198050316158,9,71.93,No hay reseñas.
76561198050320958,70,828.59,No hay reseñas.
76561198050339058,41,285.89,No hay reseñas.
76561198050345655,4,41.96,No hay reseñas.
76561198050346046,3,69.97,No hay reseñas.
76561198050347115,82,1397.1499999999999,100.00 %
76561198050350707,5,14.99,No hay reseñas.
76561198050351207,18,79.95,No hay reseñas.
76561198050352271,92,1670.01,No hay reseñas.
76561198050354155,113,1641.8799999999999,No hay reseñas.
76561198050354722,105,1153.18,100.00 %
76561198050354792,31,293.84,No hay reseñas.
76561198050357396,69,739.52,100.00 %
76561198050358552,9,109.93,100.00 %
76561198050361199,34,365.75,No hay reseñas.
76561198050362170,7,47.96,No hay reseñas.
76561198050364144,70,859.18,No hay reseñas.
76561198050364214,64,1039.33,No hay reseñas.
76561198050364912,15,104.95,No hay reseñas.
76561198050365270,75,802.53,No hay reseñas.
76561198050375231,26,64.93,No hay reseñas.
76561198050396303,112,1308.19,100.00 %
76561198050396475,2,19.99,No hay reseñas.
76561198050399101,15,184.95,No hay reseñas.
76561198050401677,27,504.75,100.00 %
76561198050403073,16,99.94999999999999,No hay reseñas.
76561198050403371,25,263.79,No hay reseñas.
76561198050404009,42,737.63,No hay reseñas.
76561198050404561,6,64.95,No hay reseñas.
76561198050407999,28,254.85,100.00 %
76561198050410366,60,564.66,No hay reseñas.
76561198050411102,9,74.95,No hay reseñas.
76561198050412842,95,1211.15,No hay reseñas.
76561198050414588,103,1432.23,No hay reseñas.
76561198050415040,135,2218.7599999999998,100.00 %
76561198050424491,47,603.57,No hay reseñas.
76561198050424934,21,393.81,No hay reseñas.
76561198050437503,109,1410.99,No hay reseñas.
76561198050438527,73,1031.37,No hay reseñas.
76561198050441049,19,224.82999999999998,0.00 %
76561198050447707,6,29.98,No hay reseñas.
76561198050449579,115,1291.2,No hay reseñas.
76561198050450009,36,474.65999999999997,No hay reseñas.
76561198050450115,9,62.95,No hay reseñas.
76561198050451037,30,379.56,No hay reseñas.
76561198050452751,87,1249.29,0.00 %
76561198050454962,21,425.81,No hay reseñas.
76561198050455340,39,606.64,No hay reseñas.
76561198050459079,96,1395.17,0.00 %
76561198050461532,35,297.8,No hay reseñas.
76561198050462234,12,187.89,No hay reseñas.
76561198050462352,80,1454.0,83.33 %
76561198050462560,8,64.96,No hay reseñas.
76561198050463468,64,595.63,No hay reseñas.
76561198050464628,68,1075.1299999999999,No hay reseñas.
76561198050465176,54,788.5799999999999,No hay reseñas.
76561198050465428,8,34.98,No hay reseñas.
76561198050466309,65,1358.41,No hay reseñas.
76561198050467482,16,114.91,100.00 %
76561198050473826,1,0.0,No hay reseñas.
76561198050492087,19,369.83,No hay reseñas.
76561198050493391,4,84.97,No hay reseñas.
76561198050494223,22,284.82,66.67 %
76561198050495749,40,259.82,No hay reseñas.
76561198050496245,15,194.88,No hay reseñas.
76561198050497337,77,767.38,No hay reseñas.
76561198050497367,123,1822.93,100.00 %
76561198050498297,23,309.84,No hay reseñas.
76561198050498299,44,658.67,No hay reseñas.
76561198050498885,33,323.8,No hay reseñas.
76561198050500477,106,1307.95,No hay reseñas.
76561198050501065,14,261.89,No hay reseñas.
76561198050501947,35,684.7,No hay reseñas.
76561198050502764,19,129.91,No hay reseñas.
76561198050503163,74,1209.33,No hay reseñas.
76561198050505665,66,810.52,No hay reseñas.
76561198050506383,180,2389.06,0.00 %
76561198050506976,18,129.92,No hay reseñas.
76561198050507061,1,0.0,No hay reseñas.
76561198050509172,114,1843.06,100.00 %
76561198050509386,65,992.43,No hay reseñas.
76561198050511575,23,367.77,No hay reseñas.
76561198050511686,4,84.96000000000001,No hay reseñas.
76561198050513230,9,134.93,No hay reseñas.
76561198050513580,85,1360.2,100.00 %
76561198050514260,5,59.959999999999994,No hay reseñas.
76561198050522610,99,1492.8799999999999,No hay reseñas.
76561198050537624,1,9.99,No hay reseñas.
76561198050540147,233,2818.85,66.67 %
76561198050543795,46,652.66,No hay reseñas.
76561198050544151,1,14.99,No hay reseñas.
76561198050546597,28,634.75,No hay reseñas.
76561198050547019,27,338.76,No hay reseñas.
76561198050552091,50,158.87,No hay reseñas.
76561198050552614,1,0.0,No hay reseñas.
76561198050552837,7,84.92999999999999,No hay reseñas.
76561198050553497,43,370.73,100.00 %
76561198050554380,8,97.92,No hay reseñas.
76561198050554422,39,486.69,No hay reseñas.
76561198050554761,13,114.92,No hay reseñas.
76561198050555327,31,474.71999999999997,No hay reseñas.
76561198050555523,43,543.15,No hay reseñas.
76561198050557967,58,723.48,100.00 %
76561198050559503,68,980.46,No hay reseñas.
76561198050560606,325,3717.97,0.00 %
76561198050562945,49,744.65,No hay reseñas.
76561198050563080,11,144.92,No hay reseñas.
76561198050563088,79,1274.32,No hay reseñas.
76561198050564862,25,254.82,No hay reseñas.
76561198050565146,31,319.78,No hay reseñas.
76561198050570498,19,342.83,No hay reseñas.
76561198050571632,5,79.95,No hay reseñas.
76561198050571689,62,1154.99,No hay reseñas.
76561198050575580,544,7685.78,No hay reseñas.
76561198050576894,15,194.89,No hay reseñas.
76561198050582418,72,585.95,No hay reseñas.
76561198050590067,144,2081.71,100.00 %
76561198050594953,32,471.74,No hay reseñas.
76561198050611118,55,277.77,No hay reseñas.
76561198050611253,1,4.99,No hay reseñas.
76561198050612229,22,198.85999999999999,No hay reseñas.
76561198050613457,56,328.78,No hay reseñas.
76561198050614447,31,316.84,0.00 %
76561198050615337,11,72.93,No hay reseñas.
76561198050615531,5,74.96000000000001,No hay reseñas.
76561198050618308,1,29.99,No hay reseñas.
76561198050619485,40,508.74,No hay reseñas.
76561198050620146,58,553.65,100.00 %
76561198050620748,45,611.5799999999999,No hay reseñas.
76561198050621573,3,49.97,No hay reseñas.
76561198050623010,36,538.7,No hay reseñas.
76561198050623087,6,0.0,No hay reseñas.
76561198050624071,69,831.4,No hay reseñas.
76561198050624576,60,1012.4399999999999,No hay reseñas.
